Study: 1.2.840.113704.1.111.9080.1103724250.1
207.6588932432318 124.08592203588415
207.6588932432318 123.33414118544326
207.6588932432318 122.58236033500233
207.6588932432318 121.83057948456144
208.1600804768591 120.82820501730689
208.66126771048636 120.07642416686599
208.9118613273 119.32464331642507
209.66364217774088 118.32226884917053
210.4154230281818 117.31989438191599
210.91661026180907 116.56811353147508
211.66839111225 115.56573906422054
212.67076557950455 114.81395821377963
213.42254642994544 114.06217736333872
214.17432728038636 113.31039651289781
214.92610813082723 112.80920927927053
215.67788898126815 112.30802204564327
216.42966983170908 111.80683481201599
217.18145068214997 111.30564757838872
217.9332315325909 110.80446034476145
219.18619961665905 110.30327311113417
220.1885740839136 109.8020858775069
221.4415421679818 109.05030502706599
222.44391663523635 108.79971141025236
223.4462911024909 108.29852417662508
224.19807195293177 108.04793055981145
225.20044642018632 107.54674332618418
226.20282088744088 107.29614970937054
226.9546017378818 107.04555609255691
228.20756982195 106.54436885892963
229.46053790601815 106.04318162530237
230.71350599008633 105.79258800848872
231.46528684052726 105.29140077486146
232.71825492459544 105.04080715804781
233.72062939184994 104.53961992442055
234.47241024229086 104.53961992442055
235.47478470954542 104.03843269079327
236.22656555998634 103.537245457166
237.47953364405453 103.28665184035236
238.2313144944954 103.03605822353873
239.23368896174995 102.78546460672509
240.2360634290045 102.53487098991145
241.23843789625906 102.28427737309782
242.2408123635136 102.28427737309782
243.24318683076814 102.03368375628418
243.99496768120903 102.03368375628418
244.74674853164996 101.78309013947054
245.49852938209088 101.78309013947054
246.5009038493454 101.53249652265691
247.25268469978633 101.53249652265691
248.00446555022722 101.53249652265691
249.00684001748175 101.53249652265691
249.75862086792267 101.53249652265691
250.5104017183636 101.53249652265691
252.01396341924539 101.53249652265691
252.7657442696863 101.53249652265691
253.5175251201272 101.53249652265691
254.26930597056813 101.53249652265691
255.27168043782268 101.53249652265691
256.02346128826355 101.53249652265691
257.0258357555181 101.53249652265691
258.02821022277266 101.78309013947054
258.7799910732136 102.03368375628418
259.78236554046816 102.03368375628418
260.7847400077227 102.03368375628418
262.0377080917908 102.28427737309782
263.04008255904535 102.53487098991145
265.2954251103681 102.78546460672509
266.29779957762264 103.03605822353873
267.30017404487717 103.28665184035236
268.30254851213175 103.78783907397964
269.30492297938633 104.03843269079327
270.0567038298272 104.03843269079327
271.0590782970817 104.2890263076069
272.0614527643363 104.53961992442055
272.81323361477723 105.04080715804781
273.5650144652181 105.04080715804781
274.316795315659 105.29140077486146
275.3191697829136 105.79258800848872
276.32154425016813 106.04318162530237
277.073325100609 106.54436885892963
278.3262931846772 106.79496247574328
279.3286676519317 107.54674332618418
280.08044850237263 107.79733694299782
281.3334165864408 108.54911779343873
282.3357910536954 109.05030502706599
283.8393527545772 110.30327311113417
285.0923208386454 111.30564757838872
286.0946953058999 112.30802204564327
286.59588253952717 113.05980289608416
287.3476633899681 113.56099012971144
287.84885062359535 114.31277098015235
288.6006314740363 114.81395821377963
289.3524123244772 115.56573906422054
290.10419317491807 116.56811353147508
291.10656764217265 117.57048799872962
292.1089421094272 118.57286246598417
293.1113165766817 119.32464331642507
294.1136910439363 120.32701778367962
294.86547189437715 121.07879863412053
295.86784636163173 121.83057948456144
296.87022082888626 122.58236033500233
297.6220016793272 123.58473480225689
298.37378252976805 124.3365156526978
299.125563380209 125.33889011995234
299.6267506138363 126.09067097039325
300.12793784746356 127.09304543764779
300.12793784746356 127.8448262880887
300.12793784746356 128.84720075534324
300.12793784746356 130.10016883941142
300.12793784746356 131.10254330666598
299.6267506138363 132.6061050075478
298.87496976339537 133.3578858579887
297.8725952961408 134.36026032524325
296.87022082888626 135.36263479249777
295.6172527448181 136.36500925975233
294.86547189437715 137.11679011019322
293.8630974271226 137.86857096063414
292.8607229598681 138.62035181107504
292.1089421094272 139.12153904470233
291.35716125898625 139.37213266151596
290.60538040854533 140.12391351195686
289.3524123244772 140.62510074558415
288.3500378572227 141.1262879792114
287.3476633899681 141.8780688296523
286.59588253952717 142.12866244646597
285.342914455459 142.62984968009323
284.5911336050181 142.88044329690686
283.33816552094993 143.1310369137205
282.586384670509 143.38163053053415
280.83222935281356 143.63222414734778
279.82985488555903 143.63222414734778
278.8274804183045 143.63222414734778
278.0756995678636 143.63222414734778
277.073325100609 143.63222414734778
276.07095063335447 143.63222414734778
275.3191697829136 143.63222414734778
274.316795315659 143.63222414734778
273.5650144652181 143.63222414734778
272.81323361477723 143.63222414734778
272.0614527643363 143.63222414734778
271.3096719138954 143.63222414734778
270.55789106345446 143.1310369137205
269.80611021301354 142.88044329690686
269.0543293625727 142.88044329690686
slice_number: 13
nb_points_on_contour: 182
202.64702090695909 225.5763368454068
202.89761452377272 224.82455599496586
203.14820814058635 223.82218152771134
203.3988017574 222.81980706045675
203.64939537421364 222.06802621001586
203.89998899102727 221.06565174276133
203.89998899102727 220.06327727550678
203.89998899102727 219.31149642506585
203.89998899102727 218.55971557462496
203.89998899102727 217.80793472418407
203.89998899102727 217.05615387374314
203.89998899102727 216.30437302330222
203.89998899102727 215.55259217286132
203.89998899102727 214.80081132242043
203.89998899102727 214.0490304719795
203.89998899102727 213.2972496215386
203.89998899102727 212.29487515428406
203.89998899102727 211.2925006870295
203.89998899102727 210.5407198365886
203.89998899102727 209.78893898614768
203.3988017574 209.03715813570682
203.14820814058635 208.03478366845223
202.64702090695909 207.0324092011977
202.14583367333182 206.28062835075679
201.64464643970453 205.27825388350226
201.3940528228909 204.52647303306134
200.89286558926364 203.77469218262044
199.8904911220091 202.7723177153659
199.38930388838182 202.02053686492496
198.63752303794092 201.26875601448407
197.8857421875 200.51697516404317
197.1339613370591 200.0157879304159
196.38218048661818 199.51460069678862
195.63039963617726 199.01341346316133
194.87861878573636 198.76281984634772
193.8762443184818 198.51222622953406
192.87386985122728 198.26163261272043
192.12208900078636 198.26163261272043
191.37030815034547 198.26163261272043
190.61852729990457 198.26163261272043
189.86674644946365 198.26163261272043
188.8643719822091 198.26163261272043
188.1125911317682 198.26163261272043
187.36081028132728 198.26163261272043
186.60902943088638 198.26163261272043
185.60665496363183 198.26163261272043
184.60428049637727 198.26163261272043
183.85249964593638 198.26163261272043
183.10071879549548 198.76281984634772
182.34893794505456 199.01341346316133
181.34656347780003 199.264007079975
180.5947826273591 199.76519431360225
179.8430017769182 200.2663815472295
179.0912209264773 201.26875601448407
178.3394400760364 202.27113048173862
177.8382528424091 203.02291133217955
177.58765922559547 203.77469218262044
177.33706560878184 204.77706664987497
177.0864719919682 205.52884750031586
176.83587837515455 206.53122196757045
176.83587837515455 207.53359643482497
176.83587837515455 208.5359709020795
176.83587837515455 209.53834536933408
176.83587837515455 210.29012621977498
176.83587837515455 211.04190707021587
176.83587837515455 211.7936879206568
176.83587837515455 212.79606238791132
176.83587837515455 213.54784323835224
176.83587837515455 214.29962408879317
176.83587837515455 215.05140493923406
176.58528475834095 215.80318578967496
176.08409752471366 216.55496664011588
175.5829102910864 217.3067474905568
175.33231667427276 218.0585283409977
174.83112944064547 219.06090280825225
174.07934859020457 219.81268365869317
173.5781613565773 220.8150581259477
173.07697412295002 221.5668389763886
172.57578688932276 222.3186198268295
171.5734124220682 222.81980706045675
170.57103795481368 223.57158791089768
169.81925710437275 224.07277514452497
168.56628902030457 224.82455599496586
168.0651017866773 225.8269304622204
167.3133209362364 226.5787113126613
166.31094646898185 227.8316793967295
165.55916561854093 229.08464748079768
164.80738476810004 229.58583471442495
164.5567911512864 230.33761556486587
164.0556039176591 231.0893964153068
163.55441668403188 232.09177088256132
163.0532294504046 233.09414534981585
162.80263583359095 233.84592620025677
162.30144859996366 234.8483006675113
161.8002613663364 235.85067513476582
161.54966774952277 236.60245598520675
161.0484805158955 237.60483045246133
160.79788689908185 238.60720491971585
160.5472932822682 239.60957938697038
160.29669966545458 240.3613602374113
160.29669966545458 241.36373470466583
160.29669966545458 242.3661091719204
160.04610604864095 243.36848363917494
160.04610604864095 244.37085810642947
160.04610604864095 245.62382619049765
160.04610604864095 246.62620065775218
160.04610604864095 247.3779815081931
160.29669966545458 248.12976235863403
160.29669966545458 249.13213682588855
160.29669966545458 249.88391767632947
160.5472932822682 250.6356985267704
160.79788689908185 251.38747937721132
161.0484805158955 252.1392602276522
161.29907413270914 253.1416346949067
161.54966774952277 254.1440091621613
162.05085498315003 254.89579001260222
162.05085498315003 255.6475708630431
162.30144859996366 256.6499453302976
162.5520422167773 257.6523197975522
162.80263583359095 258.4041006479931
163.30382306721822 259.155881498434
163.80501030084548 260.15825596568857
164.5567911512864 260.65944319931583
164.80738476810004 261.41122404975675
165.55916561854093 262.4135985170113
166.56154008579549 263.4159729842658
167.3133209362364 264.16775383470673
168.31569540349093 264.91953468514765
169.3180698707455 265.4207219187749
170.32044433800002 265.6713155355886
171.07222518844094 265.9219091524022
172.07459965569547 265.9219091524022
173.32756773976365 265.9219091524022
174.58053582383184 265.9219091524022
175.83350390790002 265.4207219187749
176.83587837515455 264.91953468514765
177.8382528424091 264.668941068334
178.59003369285003 264.4183474515204
179.59240816010455 263.66656660107947
180.34418901054548 263.1653793674522
181.34656347780003 262.4135985170113
182.09834432824093 261.66181766657036
183.10071879549548 261.1606304329431
183.60190602912274 260.40884958250217
184.10309326275 259.6570687320613
184.60428049637727 258.9052878816204
185.3560613468182 258.15350703117946
185.85724858044549 257.40172618073854
186.8596230477 255.89816447985675
187.36081028132728 255.14638362941582
188.61377836539546 253.39222831172037
189.86674644946365 251.88866661083858
190.3679336830909 251.13688576039766
191.1197145335318 250.38510490995674
191.87149538397273 249.3827304427022
192.37268261760002 248.6309495922613
193.12446346804091 247.62857512500676
193.62565070166818 246.87679427456584
194.12683793529547 245.8744198073113
194.87861878573636 245.1226389568704
195.12921240255 244.37085810642947
195.37980601936366 243.61907725598854
196.13158686980455 242.3661091719204
196.6327741034318 241.36373470466583
196.88336772024545 240.3613602374113
197.1339613370591 239.35898577015672
197.1339613370591 238.60720491971585
197.1339613370591 237.85542406927493
197.38455495387274 236.8530496020204
197.8857421875 235.85067513476582
198.38692942112726 234.8483006675113
198.88811665475455 233.84592620025677
199.38930388838182 232.8435517330022
199.63989750519545 232.09177088256132
199.8904911220091 231.3399900321204
199.8904911220091 230.58820918167953
199.8904911220091 229.8364283312386
200.39167835563634 228.83405386398402
200.89286558926364 228.08227301354316
201.64464643970453 227.33049216310224
201.89524005651816 226.5787113126613
202.39642729014545 225.8269304622204
nb_points_on_contour: 98
131.72902734870007 184.2283900711568
130.97724649825915 183.9777964543432
129.97487203100462 183.9777964543432
129.2230911805637 183.72720283752955
127.97012309649553 183.47660922071591
127.21834224605462 183.47660922071591
126.21596777880006 183.47660922071591
125.46418692835917 183.47660922071591
124.21121884429098 183.47660922071591
123.20884437703644 183.47660922071591
122.20646990978189 183.47660922071591
120.70290820890008 183.47660922071591
119.4499401248319 183.47660922071591
117.94637842395008 183.47660922071591
116.69341033988191 183.47660922071591
115.18984863900009 183.47660922071591
113.9368805549319 183.47660922071591
112.68391247086372 183.47660922071591
111.68153800360918 183.47660922071591
110.67916353635464 183.47660922071591
109.92738268591373 183.47660922071591
108.92500821865917 183.47660922071591
108.17322736821828 183.47660922071591
106.92025928415009 183.47660922071591
106.16847843370918 183.47660922071591
105.16610396645464 183.47660922071591
103.66254226557282 183.47660922071591
102.91076141513192 183.72720283752955
102.158980564691 183.9777964543432
101.4071997142501 184.2283900711568
100.15423163018191 184.47898368797047
99.402450779741 184.98017092159773
98.6506699293001 185.481358155225
97.89888907885918 185.73195177203866
96.89651461160464 186.73432623929318
95.8941401443501 188.237887940175
94.89176567709556 189.49085602424316
94.64117206028192 190.24263687468408
94.13998482665465 190.994417725125
93.63879759302738 192.2473858091932
93.63879759302738 192.99916665963408
93.38820397621373 193.75094751007498
93.1376103594001 195.00391559414317
92.88701674258647 195.7556964445841
92.88701674258647 196.50747729502498
92.88701674258647 197.25925814546588
92.88701674258647 198.0110389959068
92.88701674258647 199.01341346316133
93.1376103594001 199.76519431360225
93.38820397621373 200.51697516404317
94.13998482665465 201.01816239767044
94.89176567709556 201.76994324811136
95.8941401443501 202.02053686492496
96.89651461160464 202.7723177153659
97.64829546204555 202.7723177153659
98.40007631248646 203.02291133217955
99.65304439655465 203.27350494899318
100.65541886380919 203.27350494899318
101.65779333106374 203.27350494899318
103.41194864875919 203.27350494899318
104.66491673282736 203.27350494899318
106.16847843370918 203.27350494899318
107.42144651777735 203.27350494899318
108.92500821865917 203.27350494899318
110.17797630272736 203.27350494899318
111.68153800360918 203.27350494899318
112.68391247086372 203.27350494899318
113.9368805549319 203.27350494899318
114.93925502218644 203.27350494899318
116.19222310625463 203.27350494899318
117.4451911903228 203.02291133217955
118.94875289120463 202.52172409855228
119.95112735845916 202.27113048173862
121.45468905934099 201.76994324811136
122.70765714340916 201.26875601448407
123.71003161066372 200.7675687808568
124.46181246110461 200.51697516404317
125.21359331154552 200.2663815472295
126.21596777880006 199.76519431360225
126.96774862924097 199.51460069678862
127.7195294796819 199.01341346316133
128.4713103301228 198.51222622953406
128.97249756375007 197.76044537909317
129.47368479737736 197.00866452865228
129.72427841419096 196.25688367821135
130.22546564781825 195.50510282777043
130.72665288144555 194.75332197732953
131.2278401150728 194.00154112688864
131.9796209655137 193.24976027644772
131.9796209655137 192.4979794260068
132.23021458232733 191.7461985755659
132.23021458232733 190.74382410831134
132.480808199141 189.74144964105682
132.480808199141 188.9896687906159
132.480808199141 188.237887940175
132.480808199141 187.4861070897341
132.480808199141 186.73432623929318
132.480808199141 185.98254538885226
nb_points_on_contour: 86
107.92263375140463 135.61322840931143
107.17085290096372 136.1144156429387
106.41907205052281 136.36500925975233
105.41669758326827 137.36738372700688
103.91313588238646 138.11916457744778
102.91076141513192 138.87094542788867
101.90838694787737 139.37213266151596
100.90601248062282 140.12391351195686
99.90363801336828 140.87569436239778
98.6506699293001 141.8780688296523
97.64829546204555 142.88044329690686
96.64592099479101 144.38400499778868
95.64354652753647 145.38637946504323
94.89176567709556 146.38875393229776
94.39057844346829 147.14053478273868
93.63879759302738 148.14290924999324
93.38820397621373 148.89469010043413
92.63642312577284 150.14765818450232
91.88464227533191 151.65121988538414
91.13286142489102 152.65359435263866
90.63167419126374 154.1571560535205
89.87989334082283 155.41012413758867
89.37870610719557 156.66309222165685
89.12811249038194 158.16665392253867
89.12811249038194 159.1690283897932
88.87751887356829 160.42199647386138
88.87751887356829 161.42437094111594
88.87751887356829 162.17615179155683
89.37870610719557 163.42911987562502
89.6292997240092 164.18090072606594
90.13048695763646 164.93268157650687
91.13286142489102 165.9350560437614
91.88464227533191 166.93743051101592
93.1376103594001 167.68921136145684
94.64117206028192 168.44099221189776
95.39295291072283 168.94217944552503
96.39532737797737 168.94217944552503
97.64829546204555 169.19277306233866
98.6506699293001 169.19277306233866
99.402450779741 169.19277306233866
100.15423163018191 169.19277306233866
100.90601248062282 169.19277306233866
101.65779333106374 168.94217944552503
102.40957418150464 168.44099221189776
103.16135503194555 167.93980497827047
104.41432311601373 167.4386177446432
105.6672912000819 166.43624327738866
107.17085290096372 165.43386881013413
108.42382098503191 164.18090072606594
109.6767890691001 162.67733902518412
110.67916353635464 161.1737773243023
111.43094438679555 159.92080924023412
112.43331885405009 158.4172475393523
112.68391247086372 157.41487307209775
113.43569332130463 156.16190498802956
113.9368805549319 155.41012413758867
114.43806778855917 154.1571560535205
114.93925502218644 153.4053752030796
115.18984863900009 152.40300073582503
115.69103587262735 151.65121988538414
115.94162948944098 150.39825180131595
115.94162948944098 149.14528371724776
116.19222310625463 148.39350286680684
116.44281672306826 147.64172201636595
116.69341033988191 146.88994116592505
116.69341033988191 146.13816031548413
116.69341033988191 145.1357858482296
116.69341033988191 144.38400499778868
116.69341033988191 143.38163053053415
116.69341033988191 142.3792560632796
116.69341033988191 141.37688159602504
116.69341033988191 140.62510074558415
116.69341033988191 139.87331989514323
116.69341033988191 139.12153904470233
115.94162948944098 138.11916457744778
115.18984863900009 137.6179773438205
114.18747417174554 136.8661964933796
113.43569332130463 136.1144156429387
112.68391247086372 135.86382202612506
111.93213162042282 135.61322840931143
111.1803507699819 135.61322840931143
110.17797630272736 135.61322840931143
109.42619545228645 135.61322840931143
108.42382098503191 135.36263479249777
107.672040134591 135.36263479249777
106.92025928415009 135.36263479249777
nb_points_on_contour: 245
293.11131657668165 112.30802204564327
292.1089421094272 111.55624119520236
291.10656764217265 111.05505396157508
290.3547867917317 110.30327311113419
289.6030059412908 110.05267949432054
287.8488506235953 108.79971141025236
287.09706977315443 108.54911779343873
285.84410168908624 108.04793055981145
284.8417272218318 107.54674332618418
283.5887591377635 106.79496247574328
282.83697828732255 106.79496247574328
281.8346038200681 106.29377524211601
280.58163573599984 105.79258800848872
279.5792612687453 105.29140077486146
278.5768868014908 105.04080715804781
277.82510595104986 104.53961992442055
277.07332510060894 104.03843269079329
276.0709506333544 103.78783907397964
274.8179825492862 103.03605822353873
273.81560808203176 102.53487098991147
272.81323361477723 102.28427737309782
271.8108591475226 101.78309013947056
270.80848468026807 101.2819029058433
270.05670382982714 100.780715672216
269.0543293625726 100.53012205540239
267.8013612785045 100.27952843858874
266.54839319443624 100.0289348217751
265.5460187271817 100.0289348217751
264.54364425992713 99.77834120496148
263.54126979267267 99.77834120496148
262.53889532541814 99.77834120496148
261.2859272413499 99.77834120496148
260.28355277409537 99.77834120496148
259.5317719236544 99.77834120496148
258.5293974563999 99.77834120496148
257.777616605959 100.0289348217751
257.0258357555181 100.0289348217751
256.02346128826355 100.0289348217751
255.27168043782265 100.0289348217751
254.51989958738173 100.0289348217751
253.51752512012717 100.0289348217751
252.51515065287262 100.0289348217751
251.76336980243173 100.0289348217751
251.0115889519908 100.0289348217751
250.25980810154994 100.0289348217751
249.508027251109 100.0289348217751
248.50565278385446 100.0289348217751
247.5032783165999 100.27952843858874
246.751497466159 100.53012205540239
245.74912299890448 100.53012205540239
244.99734214846356 100.53012205540239
244.24556129802264 100.53012205540239
242.74199959714082 100.53012205540239
241.48903151307263 100.780715672216
240.4866570458181 101.03130928902965
239.48428257856355 101.2819029058433
237.98072087768173 101.53249652265691
237.22894002724087 102.03368375628418
235.97597194317265 102.28427737309782
235.22419109273176 102.53487098991147
233.97122300866357 102.78546460672509
232.96884854140907 103.28665184035238
231.71588045734086 103.78783907397964
230.7135059900863 104.03843269079329
229.71113152283175 104.2890263076069
228.7087570555772 104.53961992442055
227.7063825883227 104.7902135412342
226.70400812106814 105.29140077486146
225.7016336538136 105.79258800848872
224.69925918655903 106.04318162530237
223.9474783361181 106.54436885892963
222.9451038688636 106.79496247574328
221.94272940160903 107.04555609255692
220.9403549343545 107.54674332618418
219.93798046709995 107.79733694299782
218.68501238303182 108.29852417662508
217.68263791577724 108.29852417662508
216.68026344852268 108.79971141025236
215.92848259808176 108.79971141025236
214.67551451401357 109.30089864387963
213.42254642994544 109.55149226069327
212.42017196269086 110.05267949432054
211.66839111224996 110.30327311113419
210.6660166449954 110.5538667279478
209.66364217774085 111.05505396157508
208.66126771048636 111.55624119520236
207.90948686004543 112.05742842882962
207.40829962641814 112.80920927927053
206.90711239279088 113.56099012971144
206.65651877597722 114.31277098015235
206.65651877597722 115.56573906422054
206.65651877597722 116.81870714828872
206.65651877597722 117.57048799872963
207.1577060096045 118.57286246598419
207.40829962641814 119.57523693323871
207.90948686004543 120.57761140049327
208.16008047685906 121.32939225093415
208.66126771048636 122.08117310137507
209.16245494411365 122.83295395181597
209.9142357945545 123.58473480225689
210.6660166449954 124.08592203588415
211.41779749543633 124.83770288632508
212.42017196269086 125.8400773535796
213.1719528131318 126.59185820402053
213.92373366357273 127.34363905446142
214.67551451401357 127.59423267127508
215.67788898126813 128.09541990490234
216.9308570653363 128.84720075534324
217.68263791577724 129.09779437215687
218.43441876621816 129.59898160578416
219.68738685028632 130.10016883941142
220.4391677007272 130.35076245622506
221.44154216798177 130.85194968985235
222.44391663523632 131.3531369234796
223.19569748567721 131.85432415710687
224.19807195293174 132.35551139073414
224.94985280337266 132.85669862436143
225.95222727062722 133.60847947480232
227.2051953546954 134.36026032524325
227.9569762051363 134.8614475588705
228.95935067239083 135.61322840931143
229.71113152283175 136.1144156429387
230.7135059900863 137.11679011019322
231.21469322371357 137.86857096063414
231.9664740741545 138.87094542788867
232.71825492459539 139.6227262783296
233.21944215822265 140.37450712877052
233.97122300866357 140.62510074558415
235.22419109273176 141.8780688296523
236.2265655599863 142.88044329690686
236.97834641042724 143.38163053053415
237.98072087768173 144.6345986146023
238.73250172812266 145.38637946504323
239.23368896174992 146.13816031548413
240.4866570458181 147.14053478273868
240.9878442794454 147.89231563317958
242.24081236351356 148.6440964836205
242.74199959714082 149.3958773340614
243.74437406439537 150.14765818450232
244.4961549148363 150.64884541812955
245.2479357652772 151.40062626857048
245.9997166157181 152.1524071190114
246.751497466159 152.90418796945232
247.5032783165999 153.4053752030796
248.25505916704083 154.1571560535205
249.00684001748172 154.1571560535205
250.00921448473628 154.1571560535205
251.0115889519908 154.1571560535205
251.76336980243173 154.1571560535205
252.51515065287262 153.6559688198932
253.26693150331354 153.15478158626593
253.76811873694083 152.1524071190114
254.01871235375447 151.40062626857048
254.2693059705681 150.14765818450232
254.2693059705681 149.14528371724776
254.01871235375447 148.14290924999324
254.01871235375447 147.39112839955231
253.76811873694083 146.6393475491114
253.26693150331354 145.38637946504323
252.76574426968628 144.13341138097505
252.51515065287262 143.38163053053415
252.264557036059 142.62984968009323
252.264557036059 141.8780688296523
252.264557036059 140.87569436239778
252.264557036059 140.12391351195686
252.51515065287262 139.37213266151596
253.0163378864999 138.62035181107504
253.51752512012717 137.6179773438205
254.01871235375447 136.8661964933796
254.2693059705681 136.1144156429387
254.77049320419536 135.36263479249777
255.27168043782265 134.61085394205688
256.02346128826355 133.85907309161598
256.77524213870447 133.10729224117506
258.0282102227726 132.35551139073414
259.03058469002724 131.60373054029324
260.28355277409537 131.10254330666598
261.2859272413499 130.85194968985235
262.2883017086044 130.35076245622506
263.29067617585906 130.10016883941142
264.2930506431136 129.59898160578416
265.29542511036806 129.34838798897053
266.29779957762264 128.84720075534324
267.04958042806356 128.5966071385296
267.8013612785045 128.34601352171597
268.803735745759 128.09541990490234
269.80611021301354 127.8448262880887
270.80848468026807 127.8448262880887
271.8108591475226 127.8448262880887
272.5626399979635 127.8448262880887
273.3144208484044 127.8448262880887
274.31679531565896 127.8448262880887
275.0685761660999 127.8448262880887
275.8203570165408 127.8448262880887
276.57213786698173 127.8448262880887
277.8251059510499 127.59423267127507
278.57688680149084 127.8448262880887
279.3286676519317 128.09541990490234
280.33104211918624 128.34601352171597
281.5840102032545 128.84720075534324
282.586384670509 128.84720075534324
283.58875913776353 128.84720075534324
284.34053998820445 128.84720075534324
285.0923208386454 128.84720075534324
285.8441016890863 128.84720075534324
286.59588253952717 128.84720075534324
287.3476633899681 128.84720075534324
288.099444240409 128.84720075534324
288.8512250908499 128.84720075534324
290.10419317491807 128.84720075534324
291.10656764217265 128.84720075534324
292.1089421094272 128.84720075534324
293.1113165766817 128.84720075534324
293.8630974271226 128.84720075534324
294.86547189437715 128.84720075534324
295.86784636163173 128.84720075534324
296.61962721207266 128.84720075534324
297.8725952961408 128.84720075534324
298.6243761465817 128.84720075534324
299.6267506138363 128.84720075534324
300.37853146427716 128.5966071385296
301.1303123147181 128.34601352171597
301.88209316515895 127.8448262880887
302.6338740155999 127.34363905446142
303.1350612492272 126.59185820402053
303.63624848285446 125.58948373676597
304.1374357164817 124.83770288632508
304.3880293332954 123.58473480225689
304.638622950109 122.3317667181887
304.638622950109 121.07879863412053
304.638622950109 120.07642416686599
304.638622950109 118.8234560827978
304.3880293332954 118.0716752323569
303.88684209966806 117.06930076510235
303.1350612492272 116.31751991466145
302.6338740155999 115.56573906422054
301.3809059315317 114.81395821377963
300.37853146427716 114.06217736333872
299.37615699702263 113.31039651289781
298.12318891295445 113.05980289608416
297.12081444569986 112.5586156624569
296.369033595259 112.30802204564327
295.6172527448181 112.05742842882962
294.86547189437715 111.80683481201599
294.1136910439363 111.80683481201599
nb_points_on_contour: 47
249.75862086792267 113.81158374652507
249.00684001748175 113.56099012971144
248.25505916704086 113.56099012971144
247.50327831659993 113.56099012971144
246.75149746615907 113.56099012971144
245.99971661571814 113.56099012971144
245.24793576527722 113.56099012971144
243.99496768120903 113.56099012971144
242.99259321395448 113.56099012971144
242.2408123635136 113.56099012971144
241.23843789625906 113.81158374652507
240.48665704581813 113.81158374652507
239.73487619537724 114.31277098015235
238.98309534493632 114.56336459696598
238.2313144944954 114.81395821377963
237.47953364405453 115.56573906422054
237.22894002724087 116.31751991466145
236.47715917679997 117.06930076510235
236.22656555998634 117.82108161554325
236.22656555998634 118.57286246598417
236.22656555998634 119.32464331642507
236.7277527936136 120.07642416686599
237.22894002724087 120.82820501730689
237.73012726086816 121.83057948456144
238.98309534493632 122.58236033500233
239.73487619537724 123.08354756862961
240.48665704581813 123.33414118544326
241.4890315130727 123.33414118544326
242.74199959714085 123.33414118544326
243.49378044758177 123.33414118544326
244.49615491483632 123.33414118544326
245.24793576527722 123.33414118544326
246.5009038493454 123.08354756862961
247.50327831659993 122.58236033500233
248.25505916704086 122.08117310137507
249.2574336342954 121.83057948456144
250.0092144847363 121.32939225093416
250.5104017183636 120.57761140049325
251.01158895199086 119.82583055005234
251.2621825688045 118.8234560827978
251.51277618561815 117.82108161554325
251.76336980243178 117.06930076510235
251.76336980243178 116.31751991466145
251.2621825688045 115.56573906422054
250.76099533517723 114.56336459696598
250.0092144847363 114.06217736333872
249.50802725110904 113.31039651289781
nb_points_on_contour: 269
251.2621825688044 249.3827304427022
251.7633698024317 250.13451129314308
252.5151506528726 251.13688576039766
253.26693150331351 251.88866661083858
254.51989958738167 252.64044746127945
255.52227405463623 253.39222831172037
257.0258357555181 254.1440091621613
257.777616605959 254.3946027789749
258.5293974563999 254.89579001260222
259.53177192365433 255.39697724622948
260.28355277409537 255.8981644798567
261.0353336245363 256.14875809667035
262.0377080917908 256.6499453302976
262.78948894223174 257.15113256392493
263.54126979267267 257.40172618073854
264.5436442599271 257.90291341436586
265.295425110368 258.15350703117946
266.0472059608089 258.6546942648067
266.79898681124996 258.9052878816203
267.8013612785045 259.1558814984339
268.5531421289454 259.40647511524764
269.30492297938633 259.6570687320613
270.05670382982714 259.6570687320613
271.05907829708167 259.6570687320613
272.0614527643363 259.6570687320613
272.81323361477723 259.6570687320613
273.81560808203176 259.6570687320613
274.5673889324727 259.6570687320613
275.8203570165408 259.6570687320613
276.57213786698173 259.6570687320613
277.32391871742266 259.6570687320613
278.3262931846772 259.6570687320613
279.078074035118 259.1558814984339
279.8298548855589 259.1558814984339
280.83222935281356 258.9052878816203
281.8346038200681 258.6546942648067
282.8369782873225 258.4041006479931
283.5887591377634 258.4041006479931
284.34053998820434 257.90291341436586
285.342914455459 257.6523197975522
286.0946953058999 257.15113256392493
286.8464761563408 256.9005389471112
287.59825700678175 256.6499453302976
288.60063147403616 256.14875809667035
289.6030059412908 255.8981644798567
290.3547867917317 255.39697724622948
291.10656764217265 254.89579001260222
291.8583484926136 254.3946027789749
292.35953572624067 253.64282192853398
293.3619101934953 252.89104107809305
293.612503810309 252.1392602276522
294.3642846607499 251.38747937721132
294.86547189437715 250.63569852677034
295.36665912800436 249.88391767632947
296.1184399784454 249.3827304427022
296.87022082888615 248.6309495922613
297.62200167932707 248.38035597544769
298.37378252976794 247.6285751250067
299.37615699702246 246.62620065775218
300.37853146427705 246.12501342412492
301.6314995483452 245.37323257368405
302.6338740155997 244.87204534005667
303.6362484828544 244.12026448961586
304.638622950109 243.36848363917494
305.3904038005499 242.86729640554768
306.39277826780426 242.3661091719204
307.1445591182452 241.8649219382931
308.1469335854997 241.11314108785223
309.1493080527543 240.3613602374113
